skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/27536739-c38b-45d2-9e96-1573b1d32fdd,use packaging equipment,"Use fastening and packaging tools such as plastic strapping, applicators and adhesives, marking and labelling equipment, and tape.","['types of packaging materials', 'product packaging requirements', 'packaging processes']"
http://data.europa.eu/esco/skill/27834b48-7cd7-4a4b-87fd-2033d57b4a74,handle seasonal sales,"Oversee seasonal sales activities during busy periods like Thanksgiving and Christmas, including managing the high volume of activity on the sales floor.","['sales activities', 'sales strategies']"
http://data.europa.eu/esco/skill/27910071-8dcd-40e5-9b58-7db56e9d6d2c,forecast human population trends,Compare existing data about the human population with geographic and sociological knowledge in order to predict trends in human population.,"['national population census', 'sociology']"
http://data.europa.eu/esco/skill/279a4b1d-21df-4d78-9f4d-324c73fd7536,manage human resources,"Conduct employee recruitment, helping employees to develop their personal and organisational skills, knowledge, and competencies as well as providing feedback and performance appraisals. It includes motivating employees, by implementing rewarding systems (managing pay and benefit systems) in order to maximise employee performance with regard to employer's strategic objectives.","['employment law', 'human resources department processes', 'human resource management']"
http://data.europa.eu/esco/skill/279a4bcc-2c02-4de8-a249-f5a4fe3ad182,set up drip irrigation system,"Connect all necessary parts of a drip irrigation system, including any filtration devices, sensors and valves. Lay out the irrigation pipes along the covered surface according to a specified design.",['irrigation systems']
http://data.europa.eu/esco/skill/27a87847-f6cc-4e49-af0b-3d17da351af6,advise legislators,"Give advice on various government and legislative duties, such as policy creation and the inner workings of a governmental department, to government officials in legislative positions, such as members of parliament, government ministers, senators, and other legislators.",['legislation procedure']
http://data.europa.eu/esco/skill/27ce49c9-cec8-451d-ac6f-818394aef827,maintain personal development in psychotherapy,"Develop and monitor personal qualities as a professional psychotherapist, ensuring resilience, the ability to manage complex and unpredictable behavior and taking appropriate action when required",['personal development']
http://data.europa.eu/esco/skill/27d26fd6-5795-4f0a-884e-112df7c68314,apply arc welding techniques,"Apply and work with a variety of techniques in the process of arc welding, such as shielded metal arc welding, gas metal arc welding, submerged arc welding, flux-cored arc welding, and others.","['soldering techniques', 'plastic welding', 'welding techniques', 'metal bending techniques']"
http://data.europa.eu/esco/skill/27ed854c-15b8-4ba2-90e9-ae888a219703,perform business analysis,"Evaluate the condition of a business on its own and in relation to the competitive business domain, performing research, placing data in context of the business' needs and determining areas of opportunity.",['business analysis']
http://data.europa.eu/esco/skill/280bfb86-e53a-45c7-80a5-f58f4a78ba25,prepare equipment for textile printing,"Manufacture screens and prepare printing paste. Use tools and equipment associated with screen printing. Select screen types and mesh for appropriate substrates. Develop, dry and finish screen image. Prepare screens, test screens and printed quality. ",['textile printing technology']
http://data.europa.eu/esco/skill/2815f65d-6adb-46a6-8041-5768febf5580,drive in urban areas,"Drive vehicles in urban areas. Interpret and understand transit signs in a city, the regulation of traffic, and the related common automobility agreements in an urban area.",['mechanical requirements for vehicles in urban areas']
http://data.europa.eu/esco/skill/281be11b-c0a1-4948-8de5-0ba6cacb4296,teach pharmacy principles,"Instruct students in the theories and practices of pharmacy, and more specifically in topics such as medicine use, toxicology, pharmaceutical technology, pharmaceutical chemistry, and medicine preparation techniques.",['toxicology']
http://data.europa.eu/esco/skill/282a379e-249d-4cae-81ec-ce901a571801,analyse music score,"Analysing the score, form, themes and structure of a piece of music.","['musical theory', 'read musical score']"
http://data.europa.eu/esco/skill/283091c1-0d31-475d-94f7-030459aafcff,liaise with genetic laboratories,Maintain communication with genetic laboratories in order to obtain results on genetic testing.,['genetics']
http://data.europa.eu/esco/skill/2846ad39-6535-48cf-a4c4-64f0ae9066c1,identify nutritional properties of food,"Identify the nutritional value of food, including proportion of fats, carbohydrates, sugars, vitamins. Label products appropriately if required.","['nutrition', 'nutritional adequacy of food intake', 'functional properties of foods']"
http://data.europa.eu/esco/skill/2847f2cd-36e2-42f2-91bc-ede7aacdfaaf,test circuitry,"Inspect and test signal circuitry, using standard electrical or electronic testing equipment.",['electrical testing methods']
http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,align software with system architectures,Put system design and technical specifications in line with software architecture in order to ensure the integration and interoperability between components of the system.,"['ICT system integration', 'ICT architectural frameworks', 'embedded systems', 'software architecture models']"
http://data.europa.eu/esco/skill/286e486c-a094-4715-8e5b-a2370b09a408,manage corrective actions,Implementing corrective action and continuous improvement plans from internal and third party audits to meet food safety and quality performance indicators with adherance to agreed timescales.,['continuous improvement philosophies']
http://data.europa.eu/esco/skill/2879a6f9-868b-40a1-a424-d50007ca8354,record production data for quality control,"Keep records of the machine's faults, interventions and irregularities for quality control.",['total quality control']
http://data.europa.eu/esco/skill/287f92e7-3826-4c00-8c71-6c36fb8831e0,maintain aquaculture cage equipment,"Ensure maintenance of aquaculture cage equipment, by carrying out tasks such as cleaning floats and arranging ropes in cages.",['rope manipulation']
http://data.europa.eu/esco/skill/28878fd9-9a17-452a-b3b8-5db5c63d7905,analyse energy market trends,"Analyse data influencing the movement of the energy market, and liaise with the important stakeholders in the energy field in order to make accurate predictions and perform the most beneficial actions.",['energy market']
http://data.europa.eu/esco/skill/28a0fe16-4e03-4d5e-8f0e-5198309e77a9,perform forensic preservations of digital devices,"Preserve integrity of ICT devices, such as laptops, desktops and other digital media, by storing them physically and using software such as PTK Forensics and EnCase to retrieve, store and trace digital information in a legal manner so that they can be used as evidence at an appropriate time.",['computer forensics']
http://data.europa.eu/esco/skill/28a1ea06-b8c0-46ed-b3f8-0bd0d8196b8d,instruct customers on ammunition's usage,"Explain the features of weapons, how to load and maintain them, and how to ensure maximum safety.","['types of ammunition', 'maintenance of ammunition', 'manufacturing of weapons and ammunition']"
http://data.europa.eu/esco/skill/28ca596e-5e2f-4149-a28d-42d2c4c20227,assess the development of youth,Evaluate the different aspects of development needs of children and young people.,['adolescent psychological development']
http://data.europa.eu/esco/skill/28e8a23b-0db7-45da-83c7-4ec5a236fe00,tend meat packaging machine,"Use machinery to package meat products under modified atmosphere, extending its shelf life.",['product packaging requirements']
http://data.europa.eu/esco/skill/2903636f-6fd2-42a6-97ae-240503427e30,install embossing plates,"Glue an embossing plate to a copper backing plate and install this plate into the hot plate of the machine. Cut a piece of cardboard as big as the size of the plate and place it in the bed under the plate. Impress, glue, and align the cardboard, which then leaves a design or letters by pressurizing different contact points.",['types of embossing']
http://data.europa.eu/esco/skill/2911078e-b1a5-4cf7-9bcb-222b6f60f392,tend blow moulding machine,"Monitor, set-up and adjust the blow moulding machine controls and mandrel using the control panel or handtools in order to mould plastic products according to specifications.",['blow moulding']
http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,conduct content quality assurance,"Carry out validation of content by reviewing it according to formal and functional quality, usability and applicable standards.",['quality assurance methodologies']
